GAME_ID,MATCHUP,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,PERIOD,GAME_CLOCK,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,SHOT_RESULT,CLOSEST_DEFENDER,CLOSEST_DEFENDER_PLAYER_ID,CLOSE_DEF_DIST,FGM,PTS,player_name,player_id
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,1,3,0:02,,0,1.0,24.1,3,made,"Williams, Lou",101150,3.6,1,3,ronnie price,101179
21400114,"NOV 12, 2014 - LAL @ NOP",A,L,-7,1,3,0:00,,1,0.9,20.9,3,missed,"Rivers, Austin",203085,5.3,0,0,ronnie price,101179
21400097,"NOV 09, 2014 - LAL vs. CHA",H,W,15,3,1,0:04,,0,0.9,25.6,3,missed,"Walker, Kemba",202689,5.0,0,0,ronnie price,101179
21400003,"OCT 28, 2014 - LAL vs. HOU",H,L,-18,3,1,0:00,,3,4.1,5.5,2,missed,"Howard, Dwight",2730,0.6,0,0,ronnie price,101179
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,1,1,8:14,,2,2.4,17.5,2,missed,"Middleton, Khris",203114,4.3,0,0,wayne ellington,201961
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,2,1,7:39,,0,1.0,25.9,3,missed,"Middleton, Khris",203114,7.2,0,0,wayne ellington,201961
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,3,2,6:53,,2,2.1,25.8,3,missed,"Bayless, Jerryd",201573,6.5,0,0,wayne ellington,201961
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,4,2,3:08,,4,3.9,9.1,2,missed,"Antetokounmpo, Giannis",203507,5.4,0,0,wayne ellington,201961
21400815,"FEB 20, 2015 - LAL vs. BKN",H,L,-9,1,1,11:01,,0,2.9,26.1,3,missed,"Anderson, Alan",101187,4.2,0,0,wayne ellington,201961
21400815,"FEB 20, 2015 - LAL vs. BKN",H,L,-9,2,1,10:06,,0,0.8,22.7,3,missed,"Johnson, Joe",2207,5.0,0,0,wayne ellington,201961
21400815,"FEB 20, 2015 - LAL vs. BKN",H,L,-9,3,1,4:51,,4,3.2,4.1,2,made,"Lopez, Brook",201572,0.8,1,2,wayne ellington,201961
21400815,"FEB 20, 2015 - LAL vs. BKN",H,L,-9,4,1,4:26,,0,0.7,23.2,3,missed,"Johnson, Joe",2207,6.8,0,0,wayne ellington,201961
21400815,"FEB 20, 2015 - LAL vs. BKN",H,L,-9,5,2,3:30,,4,4.4,3.6,2,made,"Johnson, Joe",2207,1.4,1,2,wayne ellington,201961
21400815,"FEB 20, 2015 - LAL vs. BKN",H,L,-9,6,2,2:11,,0,0.9,25.4,3,missed,"Anderson, Alan",101187,5.4,0,0,wayne ellington,201961
21400815,"FEB 20, 2015 - LAL vs. BKN",H,L,-9,7,2,0:03,,0,1.4,26.6,3,missed,"Anderson, Alan",101187,4.2,0,0,wayne ellington,201961
21400787,"FEB 10, 2015 - LAL vs. DEN",H,L,-10,1,1,11:22,,8,7.1,17.3,2,made,"Afflalo, Arron",201167,3.5,1,2,wayne ellington,201961
21400787,"FEB 10, 2015 - LAL vs. DEN",H,L,-10,2,1,8:43,,0,2.0,19.2,2,made,"Chandler, Wilson",201163,3.8,1,2,wayne ellington,201961
21400787,"FEB 10, 2015 - LAL vs. DEN",H,L,-10,3,1,7:43,,0,0.7,24.8,3,made,"Afflalo, Arron",201167,5.6,1,3,wayne ellington,201961
21400787,"FEB 10, 2015 - LAL vs. DEN",H,L,-10,4,1,7:15,,0,1.0,4.3,2,made,"Lawson, Ty",201951,4.7,1,2,wayne ellington,201961
21400787,"FEB 10, 2015 - LAL vs. DEN",H,L,-10,5,1,5:50,,0,2.1,22.3,2,made,"Lawson, Ty",201951,4.3,1,2,wayne ellington,201961
21400787,"FEB 10, 2015 - LAL vs. DEN",H,L,-10,6,1,4:17,,0,0.6,24.9,3,missed,"Chandler, Wilson",201163,3.5,0,0,wayne ellington,201961
21400787,"FEB 10, 2015 - LAL vs. DEN",H,L,-10,7,2,4:59,,1,1.9,21.6,2,made,"Afflalo, Arron",201167,6.6,1,2,wayne ellington,201961
21400766,"FEB 08, 2015 - LAL @ CLE",A,L,-15,14,3,0:01,,3,3.1,29.5,3,made,"Shumpert, Iman",202697,2.9,1,3,wayne ellington,201961
21400748,"FEB 06, 2015 - LAL @ ORL",A,L,-6,7,4,0:04,,4,3.8,26.6,3,missed,"Green, Willie",2584,3.8,0,0,wayne ellington,201961
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,1,1,11:23,,3,2.6,11.1,2,made,"Beal, Bradley",203078,3.8,1,2,wayne ellington,201961
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,2,1,8:28,,3,2.2,25.0,3,made,"Beal, Bradley",203078,3.1,1,3,wayne ellington,201961
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,3,1,8:00,,0,1.5,3.4,2,made,Nene,2403,2.1,1,2,wayne ellington,201961
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,4,1,6:04,,5,5.2,25.0,3,made,"Beal, Bradley",203078,4.0,1,3,wayne ellington,201961
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,5,2,10:23,,0,0.5,25.4,3,made,"Miller, Andre",1889,8.3,1,3,wayne ellington,201961
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,6,2,9:59,,2,4.4,3.4,2,made,"Butler, Rasual",2446,3.3,1,2,wayne ellington,201961
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,7,2,9:15,,4,4.2,32.4,3,missed,"Beal, Bradley",203078,4.5,0,0,wayne ellington,201961
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,8,2,5:55,,0,0.9,24.3,3,missed,Nene,2403,4.9,0,0,wayne ellington,201961
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,9,2,5:34,,0,1.1,3.1,2,made,Nene,2403,7.5,1,2,wayne ellington,201961
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,10,2,2:37,,3,3.3,1.5,2,made,"Wall, John",202322,3.1,1,2,wayne ellington,201961
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,11,2,0:10,,0,1.6,25.2,3,missed,Nene,2403,4.2,0,0,wayne ellington,201961
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,20,4,0:04,,4,3.8,4.7,2,made,"Beal, Bradley",203078,3.0,1,2,wayne ellington,201961
21400667,"JAN 25, 2015 - LAL vs. HOU",H,L,-12,1,1,9:30,,1,2.1,19.4,2,missed,"Dorsey, Joey",201595,5.3,0,0,wayne ellington,201961
21400667,"JAN 25, 2015 - LAL vs. HOU",H,L,-12,2,1,5:13,,0,0.4,24.9,3,missed,"Harden, James",201935,7.7,0,0,wayne ellington,201961
21400667,"JAN 25, 2015 - LAL vs. HOU",H,L,-12,3,1,4:48,,0,0.7,24.4,3,missed,"Harden, James",201935,7.3,0,0,wayne ellington,201961
21400667,"JAN 25, 2015 - LAL vs. HOU",H,L,-12,4,1,4:09,,1,1.7,20.4,2,made,"Harden, James",201935,6.7,1,2,wayne ellington,201961
21400667,"JAN 25, 2015 - LAL vs. HOU",H,L,-12,5,2,3:14,,0,0.5,19.4,2,missed,"Brewer, Corey",201147,6.2,0,0,wayne ellington,201961
21400667,"JAN 25, 2015 - LAL vs. HOU",H,L,-12,6,2,2:01,,2,1.9,23.5,2,made,"Harden, James",201935,4.3,1,2,wayne ellington,201961
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,1,1,10:38,,3,2.5,22.6,2,missed,"Green, Danny",201980,4.1,0,0,wayne ellington,201961
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,2,1,5:14,,5,5.1,4.3,2,missed,"Duncan, Tim",1495,0.5,0,0,wayne ellington,201961
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,3,2,4:39,,1,1.8,20.0,2,made,"Parker, Tony",2225,6.0,1,2,wayne ellington,201961
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,4,2,3:09,,2,1.8,25.6,3,missed,"Diaw, Boris",2564,5.5,0,0,wayne ellington,201961
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,5,2,2:12,,4,3.3,20.6,2,missed,"Leonard, Kawhi",202695,5.4,0,0,wayne ellington,201961
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,6,2,1:41,,4,4.0,21.0,2,made,"Ginobili, Manu",1938,4.0,1,2,wayne ellington,201961
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,7,3,9:22,,2,3.3,20.5,2,missed,"Duncan, Tim",1495,3.6,0,0,wayne ellington,201961
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,8,3,6:50,,3,3.8,1.4,2,made,"Duncan, Tim",1495,2.3,1,2,wayne ellington,201961
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,9,3,4:43,,3,2.8,24.6,3,missed,"Ginobili, Manu",1938,4.5,0,0,wayne ellington,201961
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,10,4,4:53,,3,3.2,8.0,2,missed,"Joseph, Cory",202709,1.9,0,0,wayne ellington,201961
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,11,4,2:45,,0,1.1,22.0,3,made,"Green, JaMychal",203254,7.3,1,3,wayne ellington,201961
21400562,"JAN 11, 2015 - LAL vs. POR",H,L,-12,1,1,10:48,,0,0.8,20.4,2,missed,"Matthews, Wesley",202083,1.4,0,0,wayne ellington,201961
21400562,"JAN 11, 2015 - LAL vs. POR",H,L,-12,2,1,8:50,,1,2.9,24.3,2,missed,"Matthews, Wesley",202083,4.2,0,0,wayne ellington,201961
21400562,"JAN 11, 2015 - LAL vs. POR",H,L,-12,3,1,6:29,,3,3.9,24.7,3,missed,"Matthews, Wesley",202083,6.6,0,0,wayne ellington,201961
21400562,"JAN 11, 2015 - LAL vs. POR",H,L,-12,4,2,4:09,,3,3.0,15.3,2,made,"Kaman, Chris",2549,4.9,1,2,wayne ellington,201961
21400562,"JAN 11, 2015 - LAL vs. POR",H,L,-12,5,2,3:41,,0,0.8,24.2,3,missed,"McCollum, CJ",203468,2.4,0,0,wayne ellington,201961
21400548,"JAN 09, 2015 - LAL vs. ORL",H,W,17,1,1,11:00,,1,1.2,21.2,2,missed,"Oladipo, Victor",203506,3.8,0,0,wayne ellington,201961
21400548,"JAN 09, 2015 - LAL vs. ORL",H,W,17,2,1,9:35,,0,0.9,21.3,2,missed,"O'Quinn, Kyle",203124,8.0,0,0,wayne ellington,201961
21400548,"JAN 09, 2015 - LAL vs. ORL",H,W,17,3,1,7:43,,0,1.2,2.6,2,missed,"O'Quinn, Kyle",203124,0.0,0,0,wayne ellington,201961
21400548,"JAN 09, 2015 - LAL vs. ORL",H,W,17,4,2,4:01,,0,0.7,21.5,2,missed,"Ridnour, Luke",2557,4.9,0,0,wayne ellington,201961
21400548,"JAN 09, 2015 - LAL vs. ORL",H,W,17,5,2,1:50,,6,5.0,20.7,2,missed,"Oladipo, Victor",203506,4.9,0,0,wayne ellington,201961
21400494,"JAN 02, 2015 - LAL vs. MEM",H,L,-3,1,2,11:05,,0,2.2,4.7,2,made,"Gasol, Marc",201188,3.2,1,2,wayne ellington,201961
21400494,"JAN 02, 2015 - LAL vs. MEM",H,L,-3,2,2,8:06,,0,2.3,25.3,3,missed,"Carter, Vince",1713,1.9,0,0,wayne ellington,201961
21400494,"JAN 02, 2015 - LAL vs. MEM",H,L,-3,3,2,6:57,,0,1.5,11.6,2,made,"Carter, Vince",1713,5.1,1,2,wayne ellington,201961
21400439,"DEC 26, 2014 - LAL @ DAL",A,L,-4,10,4,0:11,,0,0.9,24.2,3,made,"Parsons, Chandler",202718,4.7,1,3,wayne ellington,201961
21400430,"DEC 25, 2014 - LAL @ CHI",A,L,-20,6,1,0:02,,0,0.7,4.2,2,made,"Gasol, Pau",2200,1.0,1,2,wayne ellington,201961
21400430,"DEC 25, 2014 - LAL @ CHI",A,L,-20,12,4,0:01,,3,3.1,2.4,2,made,"Snell, Tony",203503,2.6,1,2,wayne ellington,201961
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,1,2,8:55,,0,0.9,25.0,3,missed,"Belinelli, Marco",201158,7.1,0,0,wayne ellington,201961
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,1,2,11:02,,0,0.8,21.9,2,missed,"Rivers, Austin",203085,2.8,0,0,wayne ellington,201961
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,2,2,9:57,,3,3.8,7.6,2,missed,"Ajinca, Alexis",201582,4.0,0,0,wayne ellington,201961
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,8,5,0:01,,0,1.1,25.8,3,missed,"Afflalo, Arron",201167,8.5,0,0,wayne ellington,201961
21400905,"MAR 04, 2015 - LAL @ MIA",A,L,-6,10,4,0:08,,0,1.1,14.1,2,missed,"Walker, Henry",201611,5.1,0,0,wesley johnson,202325
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,1,1,0:11,,0,3.0,25.0,3,missed,"Dudley, Jared",201162,2.1,0,0,wesley johnson,202325
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,2,2,9:38,,1,2.1,18.7,2,missed,"Antetokounmpo, Giannis",203507,1.7,0,0,wesley johnson,202325
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,3,2,4:40,,3,2.9,25.0,3,missed,"Antetokounmpo, Giannis",203507,4.4,0,0,wesley johnson,202325
21400829,"FEB 22, 2015 - LAL vs. BOS",H,W,7,2,1,0:03,,0,0.0,5.2,2,made,"Crowder, Jae",203109,3.3,1,2,wesley johnson,202325
21400787,"FEB 10, 2015 - LAL vs. DEN",H,L,-10,1,1,1:40,,3,3.4,3.7,2,made,"Arthur, Darrell",201589,2.9,1,2,wesley johnson,202325
21400787,"FEB 10, 2015 - LAL vs. DEN",H,L,-10,2,2,8:17,,3,3.1,15.4,2,missed,"Gallinari, Danilo",201568,2.5,0,0,wesley johnson,202325
21400766,"FEB 08, 2015 - LAL @ CLE",A,L,-15,14,4,0:05,,1,2.2,26.4,3,made,"Harris, Joe",203925,4.5,1,3,wesley johnson,202325
21400748,"FEB 06, 2015 - LAL @ ORL",A,L,-6,6,2,0:02,,0,0.7,22.0,3,missed,"Harris, Tobias",202699,12.3,0,0,wesley johnson,202325
21400717,"FEB 01, 2015 - LAL @ NYK",A,L,-12,12,4,0:08,,0,0.0,10.3,2,missed,"Galloway, Langston",204038,9.6,0,0,wesley johnson,202325
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,1,1,1:19,,0,0.8,24.6,3,missed,"Webster, Martell",101110,4.8,0,0,wesley johnson,202325
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,2,2,6:24,,3,3.9,13.0,2,missed,"Seraphin, Kevin",202338,3.8,0,0,wesley johnson,202325
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,4,3,0:03,,4,4.9,28.1,3,missed,"Butler, Rasual",2446,1.7,0,0,wesley johnson,202325
21400667,"JAN 25, 2015 - LAL vs. HOU",H,L,-12,1,2,10:43,,0,0.9,24.9,3,missed,"Brewer, Corey",201147,5.7,0,0,wesley johnson,202325
21400667,"JAN 25, 2015 - LAL vs. HOU",H,L,-12,2,2,6:10,,4,6.0,4.9,2,missed,"Smith, Josh",2746,1.3,0,0,wesley johnson,202325
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,1,1,2:43,,4,4.2,18.3,2,missed,"Leonard, Kawhi",202695,2.4,0,0,wesley johnson,202325
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,2,2,5:50,,6,7.4,11.4,2,missed,"Leonard, Kawhi",202695,2.4,0,0,wesley johnson,202325
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,3,4,10:09,,0,0.7,24.5,3,made,"Ginobili, Manu",1938,12.9,1,3,wesley johnson,202325
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,4,4,9:41,,3,2.6,8.5,2,missed,"Ginobili, Manu",1938,2.2,0,0,wesley johnson,202325
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,5,4,8:09,,1,0.9,17.4,2,made,"Diaw, Boris",2564,3.6,1,2,wesley johnson,202325
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,6,4,6:41,,0,1.0,22.1,3,missed,"Mills, Patty",201988,14.0,0,0,wesley johnson,202325
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,7,4,4:14,,6,3.9,24.1,2,missed,"Green, Danny",201980,3.2,0,0,wesley johnson,202325
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,8,4,3:38,,1,1.4,10.0,2,missed,"Splitter, Tiago",201168,2.1,0,0,wesley johnson,202325
21400632,"JAN 21, 2015 - LAL @ NOP",A,L,-16,11,4,0:02,,0,1.1,22.8,3,missed,"Evans, Tyreke",201936,15.3,0,0,wesley johnson,202325
21400622,"JAN 19, 2015 - LAL @ PHX",A,L,-15,10,4,0:11,,0,1.0,24.1,2,missed,"Dragic, Goran",201609,1.6,0,0,wesley johnson,202325
21400562,"JAN 11, 2015 - LAL vs. POR",H,L,-12,1,1,11:31,,0,1.1,22.5,2,missed,"Batum, Nicolas",201587,5.6,0,0,wesley johnson,202325
21400562,"JAN 11, 2015 - LAL vs. POR",H,L,-12,2,1,10:26,,0,2.3,18.7,2,missed,"Batum, Nicolas",201587,3.3,0,0,wesley johnson,202325
21400562,"JAN 11, 2015 - LAL vs. POR",H,L,-12,3,1,7:56,,0,0.8,24.8,3,made,"Batum, Nicolas",201587,9.3,1,3,wesley johnson,202325
21400562,"JAN 11, 2015 - LAL vs. POR",H,L,-12,4,1,5:40,,0,0.8,21.9,2,made,"Batum, Nicolas",201587,6.0,1,2,wesley johnson,202325
21400562,"JAN 11, 2015 - LAL vs. POR",H,L,-12,5,2,2:40,,0,1.1,24.7,3,made,"Batum, Nicolas",201587,4.0,1,3,wesley johnson,202325
21400562,"JAN 11, 2015 - LAL vs. POR",H,L,-12,6,2,1:58,,0,1.0,22.9,3,missed,"McCollum, CJ",203468,13.0,0,0,wesley johnson,202325
21400494,"JAN 02, 2015 - LAL vs. MEM",H,L,-3,1,1,9:05,,0,0.8,1.1,2,made,"Lee, Courtney",201584,2.1,1,2,wesley johnson,202325
21400494,"JAN 02, 2015 - LAL vs. MEM",H,L,-3,2,1,7:41,,0,1.2,23.7,3,missed,"Allen, Tony",2754,15.9,0,0,wesley johnson,202325
21400494,"JAN 02, 2015 - LAL vs. MEM",H,L,-3,3,1,5:52,,0,0.9,20.8,2,missed,"Lee, Courtney",201584,2.8,0,0,wesley johnson,202325
21400494,"JAN 02, 2015 - LAL vs. MEM",H,L,-3,4,1,4:27,,5,4.8,13.3,2,made,"Conley, Mike",201144,2.3,1,2,wesley johnson,202325
21400494,"JAN 02, 2015 - LAL vs. MEM",H,L,-3,5,2,3:02,,0,1.3,23.1,3,made,"Lee, Courtney",201584,3.7,1,3,wesley johnson,202325
21400494,"JAN 02, 2015 - LAL vs. MEM",H,L,-3,6,2,0:17,,0,1.0,26.4,3,missed,"Lee, Courtney",201584,4.1,0,0,wesley johnson,202325
21400430,"DEC 25, 2014 - LAL @ CHI",A,L,-20,9,2,0:00,,2,2.7,24.3,3,missed,"Butler, Jimmy",202710,4.6,0,0,wesley johnson,202325
21400426,"DEC 23, 2014 - LAL vs. GSW",H,W,10,9,2,0:01,,1,1.2,31.5,3,missed,"Barnes, Harrison",203084,2.2,0,0,wesley johnson,202325
21400356,"DEC 15, 2014 - LAL @ IND",A,L,-19,2,2,0:01,,0,0.8,22.4,3,made,"Hibbert, Roy",201579,5.4,1,3,wesley johnson,202325
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,1,1,10:16,,0,0.8,21.8,2,missed,"Anderson, Kyle",203937,5.7,0,0,wesley johnson,202325
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,2,1,5:37,,2,1.8,19.2,2,made,"Bonner, Matt",2588,5.0,1,2,wesley johnson,202325
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,3,2,3:19,,0,0.9,26.0,3,made,"Ginobili, Manu",1938,4.0,1,3,wesley johnson,202325
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,4,2,1:39,,0,0.8,22.0,3,made,"Ginobili, Manu",1938,5.4,1,3,wesley johnson,202325
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,5,2,0:58,,0,0.7,5.0,2,missed,"Duncan, Tim",1495,0.8,0,0,wesley johnson,202325
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,6,3,11:31,,2,2.3,22.0,2,made,"Anderson, Kyle",203937,4.8,1,2,wesley johnson,202325
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,7,3,7:57,,0,1.0,22.2,3,made,"Anderson, Kyle",203937,8.4,1,3,wesley johnson,202325
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,1,1,5:41,,0,0.9,19.1,2,missed,"Babbitt, Luke",202337,5.2,0,0,wesley johnson,202325
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,2,1,5:02,,0,0.7,20.8,2,made,"Babbitt, Luke",202337,15.7,1,2,wesley johnson,202325
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,3,2,5:52,,6,5.4,19.4,2,made,"Evans, Tyreke",201936,3.4,1,2,wesley johnson,202325
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,4,2,5:13,,1,1.9,5.0,2,made,"Davis, Anthony",203076,7.6,1,2,wesley johnson,202325
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,5,2,3:33,,6,5.1,18.8,2,made,"Evans, Tyreke",201936,2.1,1,2,wesley johnson,202325
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,6,2,3:03,,0,0.6,1.2,2,made,"Asik, Omer",201600,5.9,1,2,wesley johnson,202325
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,7,2,2:15,,0,0.8,22.4,2,missed,"Babbitt, Luke",202337,3.7,0,0,wesley johnson,202325
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,8,2,1:11,,0,0.7,22.2,3,missed,"Babbitt, Luke",202337,6.2,0,0,wesley johnson,202325
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,9,2,0:08,,0,0.8,23.4,2,missed,"Asik, Omer",201600,6.8,0,0,wesley johnson,202325
21400169,"NOV 19, 2014 - LAL @ HOU",A,W,6,1,1,9:27,,0,0.9,22.9,3,missed,"Black, Tarik",204028,4.5,0,0,wesley johnson,202325
21400114,"NOV 12, 2014 - LAL @ NOP",A,L,-7,7,2,0:01,,3,2.9,22.7,2,made,"Holiday, Jrue",201950,2.6,1,2,wesley johnson,202325
21400097,"NOV 09, 2014 - LAL vs. CHA",H,W,15,3,2,0:01,,0,0.7,25.2,3,missed,"Neal, Gary",202390,1.5,0,0,wesley johnson,202325
21400026,"OCT 31, 2014 - LAL vs. LAC",H,L,-7,3,1,0:01,,2,2.3,23.0,3,missed,"Douglas-Roberts, Chris",201604,3.1,0,0,wesley johnson,202325
21400003,"OCT 28, 2014 - LAL vs. HOU",H,L,-18,7,4,0:09,,8,6.8,26.4,3,missed,"Motiejunas, Donatas",202700,5.3,0,0,wesley johnson,202325
21400905,"MAR 04, 2015 - LAL @ MIA",A,L,-6,14,4,0:00,,0,0.9,25.1,3,missed,"Walker, Henry",201611,16.4,0,0,jordan hill,201941
21400890,"MAR 03, 2015 - LAL @ CHA",A,L,-1,13,4,0:06,,1,1.9,1.8,2,made,"Zeller, Cody",203469,1.5,1,2,jordan hill,201941
21400878,"MAR 01, 2015 - LAL vs. OKC",H,L,-7,10,4,0:10,,1,3.4,25.3,3,made,"Waiters, Dion",203079,2.1,1,3,jordan hill,201941
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,1,1,3:54,,3,8.8,17.8,2,missed,"Henson, John",203089,2.2,0,0,jordan hill,201941
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,2,1,3:08,,2,8.7,7.6,2,missed,"Ilyasova, Ersan",101141,2.0,0,0,jordan hill,201941
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,3,2,11:44,,0,0.8,20.9,2,missed,"Ennis, Tyler",203898,5.0,0,0,jordan hill,201941
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,4,2,11:23,,0,0.6,2.0,2,made,"Henson, John",203089,3.6,1,2,jordan hill,201941
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,5,2,9:06,,0,0.9,14.8,2,missed,"Pachulia, Zaza",2585,5.2,0,0,jordan hill,201941
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,6,2,7:23,,0,0.0,4.1,2,made,"Dudley, Jared",201162,2.4,1,2,jordan hill,201941
21400851,"FEB 25, 2015 - LAL @ UTA",A,W,3,8,3,0:07,,0,0.8,17.3,2,made,"Booker, Trevor",202344,3.6,1,2,jordan hill,201941
21400829,"FEB 22, 2015 - LAL vs. BOS",H,W,7,2,1,0:05,,0,0.6,11.0,2,missed,"Crowder, Jae",203109,3.8,0,0,jordan hill,201941
21400815,"FEB 20, 2015 - LAL vs. BKN",H,L,-9,1,1,3:20,,0,0.4,22.2,2,missed,"Lopez, Brook",201572,6.3,0,0,jordan hill,201941
21400815,"FEB 20, 2015 - LAL vs. BKN",H,L,-9,2,1,2:18,,0,2.3,6.9,2,missed,"Lopez, Brook",201572,3.8,0,0,jordan hill,201941
21400815,"FEB 20, 2015 - LAL vs. BKN",H,L,-9,3,2,11:00,,0,1.1,1.4,2,made,"Lopez, Brook",201572,2.3,1,2,jordan hill,201941
21400815,"FEB 20, 2015 - LAL vs. BKN",H,L,-9,4,2,10:17,,0,0.0,13.3,2,missed,"Bogdanovic, Bojan",202711,4.5,0,0,jordan hill,201941
21400815,"FEB 20, 2015 - LAL vs. BKN",H,L,-9,5,2,9:24,,1,2.0,22.4,2,missed,"Lopez, Brook",201572,4.2,0,0,jordan hill,201941
21400815,"FEB 20, 2015 - LAL vs. BKN",H,L,-9,6,2,8:04,,2,4.6,7.7,2,missed,"Lopez, Brook",201572,2.1,0,0,jordan hill,201941
21400815,"FEB 20, 2015 - LAL vs. BKN",H,L,-9,7,2,6:08,,0,0.8,3.3,2,made,"Johnson, Joe",2207,4.9,1,2,jordan hill,201941
21400695,"JAN 29, 2015 - LAL vs. CHI",H,W,5,19,4,0:01,,2,3.1,7.8,2,missed,"Gasol, Pau",2200,3.0,0,0,jordan hill,201941
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,1,1,10:13,,5,6.7,10.1,2,missed,Nene,2403,2.6,0,0,jordan hill,201941
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,2,1,7:34,,0,1.2,2.3,2,made,Nene,2403,6.5,1,2,jordan hill,201941
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,3,1,6:23,,1,5.2,21.5,2,missed,Nene,2403,4.5,0,0,jordan hill,201941
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,4,1,5:46,,0,1.0,20.3,2,missed,Nene,2403,6.4,0,0,jordan hill,201941
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,5,1,5:12,,0,0.9,17.8,2,missed,"Gortat, Marcin",101162,8.4,0,0,jordan hill,201941
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,6,2,3:24,,2,6.0,17.1,2,made,Nene,2403,5.6,1,2,jordan hill,201941
